goodreads_book_id,tag_id,count
7797,11533,4
7797,25085,4
7797,25740,4
7797,25357,4
7797,27778,4
7797,28924,4
7797,20842,4
7869,30574,108582
7869,8717,2293
7869,11743,2041
7869,30358,1602
7869,20939,709
7869,11557,563
7869,29076,349
7869,22743,343
7869,10866,323
7869,1691,292
7869,27199,288
7869,1540,279
7869,28466,264
7869,30386,254
7869,20994,227
7869,5207,216
7869,9221,201
7869,26028,201
7869,8517,120
7869,28482,118
7869,1542,112
7869,16233,98
7869,18045,96
7869,5526,95
7869,1642,91
7869,22034,89
7869,17213,84
7869,20989,82
7869,1659,78
7869,29083,77
7869,12948,76
7869,10197,69
7869,3389,68
7869,30521,63
7869,18731,59
7869,20774,58
7869,22753,57
7869,28321,56
7869,8055,55
7869,10210,53
7869,20570,53
7869,20849,50
7869,21989,50
7869,32586,50
7869,9477,49
7869,28479,49
7869,1416,45
7869,30381,45
7869,20926,42
7869,3371,41
7869,15736,41
7869,8067,38
7869,1554,38
7869,15169,37
7869,3392,36
7869,31505,36
7869,22944,36
7869,20547,34
7869,18733,34
7869,11590,33
7869,30373,33
7869,28473,32
7869,5527,32
7869,12940,30
7869,27535,29
7869,14064,28
7869,8545,28
7869,10644,27
7869,22689,27
7869,30672,27
7869,26657,27
7869,21003,26
7869,2359,26
7869,22545,25
7869,3265,25
7869,14764,24
7869,2277,24
7869,20957,24
7869,16232,24
7869,7457,23
7869,9886,23
7869,923,23
7869,6122,23
7869,2104,22
7869,5090,22
7869,31557,22
7869,8535,21
7869,9638,21
7869,20047,21
7869,12035,21
7869,5404,21
7869,11833,21
7869,24960,20
7869,10094,20
7869,21001,20
7869,23993,20
7869,6604,20
7869,11855,20
7869,19524,19
7869,29556,19
7909,30574,15912
7909,6953,234
7909,7457,201
7909,11743,185
7909,6888,159
7909,6857,151
7909,11557,133
7909,14487,121
7909,6895,112
7909,8717,97
7909,17124,95
7909,6828,70
7909,27199,69
7909,6838,65
7909,33114,60
7909,6960,57
7909,17129,54
7909,16799,52
7909,19974,48
7909,7404,48
7909,14467,38
7909,16805,37
7909,32989,36
7909,6920,36
7909,5207,35
7909,12600,32
7909,25014,32
7909,134,30
7909,6914,28
7909,22743,27
7909,6976,24
7909,6829,23
7909,25020,23
7909,6597,20
7909,17090,20
7909,4390,20
7909,20138,18
7909,6969,17
7909,6905,17
7909,33165,16
7909,6909,16
7909,6973,16
7909,24960,15
7909,18045,15
7909,1291,15
7909,30521,13
7909,25438,13
7909,17138,13
7909,17086,13
7909,6847,12
7909,12323,12
7909,2104,11
7909,17213,11
7909,6949,11
7909,6977,10
7909,11221,10
7909,6836,10
7909,25765,9
7909,3392,9
7909,3371,9
7909,6866,9
7909,4949,9
7909,17116,9
7909,17169,9
7909,19480,9
7909,11505,8
7909,2277,8
7909,2271,8
7909,25034,8
7909,20785,8
7909,11643,8
7909,13235,8
7909,11240,8
7909,19780,8
7909,11497,7
7909,33012,7
7909,22689,7
7909,25150,7
7909,12296,7
7909,3377,7
7909,19524,7
7909,17094,7
7909,14779,7
7909,21892,7
7909,11513,7
7909,33150,7
7909,25329,7
7909,30711,7
7909,30849,7
7909,17161,7
7909,9221,6
7909,3389,6
7909,6843,6
7909,14552,6
7909,17113,6
7909,6902,6
7909,16757,6
7909,560,6
7909,11533,6
7909,25018,6
7911,7457,206
7911,30574,159
7911,6953,151
7911,11743,144
7911,6857,109
7911,8717,108
7911,6888,101
7911,6895,87
7911,11557,59
7911,6838,56
7911,33114,53
7911,17124,52
7911,7404,52
7911,14487,49
7911,6960,45
7911,6828,37
7911,16799,32
7911,22743,29
7911,5207,28
7911,6914,25
7911,17129,21
7911,25020,20
7911,32989,18
7911,19974,18
7911,6920,18
7911,18367,17
7911,14467,17
7911,6905,17
7911,17213,16
7911,25014,16
7911,6829,15
7911,6977,15
7911,11221,14
7911,509,14
7911,27199,13
7911,18045,13
7911,33165,13
7911,22753,12
7911,6847,12
7911,6909,10
7911,6976,10
7911,6840,10
7911,17090,10
7911,6969,9
7911,6973,9
7911,6949,9
7911,26735,9
7911,17169,9
7911,9221,8
7911,20849,8
7911,10197,8
7911,2277,8
7911,3389,7
7911,3371,7
7911,21989,7
7911,16805,7
7911,25033,7
7911,6597,7
7911,6948,7
7911,6843,7
7911,12614,7
7911,6837,7
7911,6866,6
7911,5230,6
7911,15169,5
7911,33012,5
7911,14764,5
7911,7423,5
7911,20785,5
7911,17217,5
7911,14779,5
7911,16757,5
7911,11511,5
7911,6965,5
7911,11240,5
7911,7410,5
7911,20774,4
7911,25234,4
7911,22689,4
7911,30521,4
7911,25011,4
7911,32586,4
7911,17138,4
7911,25114,4
7911,12323,4
7911,6891,4
7911,22618,4
7911,30860,4
7911,5158,4
7911,6841,4
7911,12288,4
7911,17116,4
7911,6834,4
7911,6596,4
7911,1105,4
7911,11239,4
7911,30849,4
7911,18107,4
7911,6968,4
7911,2253,4
7926,30574,12081
7926,14487,234
7926,6953,182
7926,11743,156
7926,11557,155
7926,6888,148
7926,6895,148
7926,7457,129
7926,6857,119
7926,8717,106
7926,17124,87
7926,6838,84
7926,6828,62
7926,16383,52
7926,33114,51
7926,27199,48
7926,14467,47
7926,6960,44
7926,25014,43
7926,19974,42
7926,25020,41
7926,16799,40
7926,17129,39
7926,6920,34
7926,32989,32
7926,7404,32
7926,11221,31
7926,16805,29
7926,21437,28
7926,6914,25
7926,14552,25
7926,5207,23
7926,22743,22
7926,18045,20
7926,6905,18
7926,6597,18
7926,2104,16
7926,25438,16
7926,11240,16
7926,6909,15
7926,27847,15
7926,12323,14
7926,3389,13
7926,30521,13
7926,6829,13
7926,6977,13
7926,6973,13
7926,17090,13
7926,33165,12
7926,6969,12
7926,6976,12
7926,17138,12
7926,17169,12
7926,923,11
7926,28108,11
7926,21438,11
7926,16680,11
7926,24960,10
7926,17213,10
7926,14764,10
7926,2277,10
7926,18367,10
7926,17086,10
7926,14779,10
7926,6836,10
7926,25647,10
7926,22111,10
7926,6837,10
7926,25765,9
7926,3392,9
7926,6866,9
7926,19980,9
7926,11505,8
7926,11497,8
7926,20785,8
7926,10397,8
7926,17113,8
7926,11513,8
7926,6891,8
7926,13235,8
7926,6596,8
7926,11590,7
7926,22034,7
7926,6847,7
7926,18051,7
7926,17094,7
7926,5158,7
7926,6841,7
7926,6995,7
7926,19783,7
7926,2271,6
7926,26735,6
7926,6948,6
7926,3377,6
7926,26740,6
7926,4949,6
7926,16757,6
7926,405,6
7926,11533,6
7926,12321,6
7967,30574,4044
7967,26837,376
7967,26771,353
7967,11557,206
7967,8717,201
7967,11743,191
7967,26816,107
7967,3371,98
7967,28247,98
7967,22753,90
7967,22743,88
7967,14983,80
7967,1642,76
7967,26774,76
7967,14988,76
7967,3358,75
7967,26894,74
7967,15006,72
7967,10210,69
7967,11590,62
7967,24960,60
7967,11376,60
7967,20774,57
7967,2277,57
7967,21246,57
7967,21989,56
7967,26884,55
7967,21245,54
7967,5090,53
7967,3377,53
7967,23471,49
7967,10608,46
7967,11305,43
7967,7308,41
7967,27412,39
7967,14995,39
7967,10609,39
7967,9221,37
7967,10644,36
7967,27398,36
7967,21254,36
7967,10607,34
7967,27535,33
7967,14999,33
7967,5207,32
7967,22689,32
7967,24995,32
7967,14064,31
7967,32586,30
7967,10093,30
7967,10094,30
7967,12940,29
7967,22944,29
7967,15005,29
7967,32466,29
7967,27199,28
7967,20939,28
7967,7307,28
7967,33114,27
7967,24996,27
7967,25506,27
7967,11855,27
7967,26785,26
7967,33012,26
7967,25150,26
7967,18367,26
7967,11372,26
7967,29418,26
7967,6604,26
7967,14358,26
7967,6259,26
7967,3389,25
7967,5444,25
7967,18284,25
7967,473,25
7967,21249,25
7967,32130,24
7967,28298,24
7967,32165,24
7967,22330,23
7967,25765,22
7967,14764,22
7967,27401,22
7967,11822,22
7967,25647,22
7967,18753,22
7967,6828,21
7967,25147,21
7967,923,21
7967,4949,21
7967,25106,21
7967,6122,21
7967,23694,21
7967,3392,20
7967,18045,20
7967,25822,20
7967,22333,20
7967,15301,20
7967,11287,20
7967,11263,20
7968,11305,1184
7968,30574,467
7968,11743,213
7968,2173,101
7968,22743,93
7968,8717,92
7968,26785,78
7968,22529,70
7968,14487,69
7968,9221,68
7968,26771,64
7968,27199,60
7968,11557,57
7968,26897,38
7968,14467,35
7968,3389,32
7968,5207,29
7968,26842,29
7968,18886,27
7968,33114,26
7968,18045,24
7968,11370,23
7968,10210,22
7968,26894,22
7968,27398,18
7968,28300,18
7968,27403,18
7968,10197,17
7968,2195,17
7968,1642,16
7968,14552,16
7968,2186,16
7968,22034,15
7968,3371,15
7968,1691,13
7968,26816,13
7968,14484,13
7968,2166,12
7968,6257,12
7968,3377,11
7968,32989,10
7968,26774,10
7968,3392,9
7968,2277,9
7968,1659,9
7968,12940,9
7968,27401,9
7968,10729,9
7968,2194,9
7968,20849,8
7968,21989,8
7968,10731,8
7968,27412,8
7968,25647,8
7968,28283,8
7968,6259,8
7968,18961,8
7968,22753,7
7968,15169,7
7968,3379,7
7968,22944,7
7968,6122,7
7968,11376,7
7968,11290,7
7968,11396,7
7968,29235,7
7968,10093,6
7968,3358,6
7968,10094,6
7968,11773,6
7968,28298,6
7968,21166,6
7968,22536,6
7968,18500,6
7968,24960,5
7968,17213,5
7968,30521,5
7968,11340,5
7968,14064,5
7968,18990,5
7968,26837,5
7968,5481,5
7968,11372,5
7968,12663,5
7968,26697,5
7968,18497,5
7968,6604,5
7968,11855,5
7968,11379,5
7968,2171,5
7968,17748,5
7968,11497,4
7968,10644,4
7968,5090,4
7968,31557,4
7968,9730,4
7968,11378,4
7968,15003,4
7968,22680,4
7968,27308,4
7983,11305,1234
7983,30574,395
7983,11743,316
7983,33114,293
7983,25554,286
7983,6953,154
7983,6828,140
7983,22743,130
7983,11557,120
7983,2580,97
7983,5207,93
7983,27199,91
7983,1691,90
7983,32989,87
7983,6857,83
7983,5702,72
7983,6888,68
7983,9221,68
7983,26785,49
7983,6838,49
7983,6895,45
7983,17124,44
7983,25556,34
7983,22753,33
7983,19974,30
7983,6829,29
7983,11370,28
7983,22034,25
7983,6847,24
7983,20774,22
7983,16799,22
7983,6960,21
7983,14361,21
7983,20849,20
7983,33012,20
7983,18045,20
7983,29244,20
7983,33165,19
7983,30521,18
7983,17129,18
7983,2556,18
7983,26897,16
7983,33009,15
7983,2545,15
7983,25034,14
7983,6920,13
7983,6914,13
7983,10731,13
7983,21892,13
7983,29452,12
7983,5090,12
7983,26842,12
7983,11372,12
7983,2706,12
7983,2554,12
7983,8717,11
7983,16805,11
7983,10210,11
7983,6949,11
7983,19983,11
7983,30860,11
7983,487,11
7983,2707,11
7983,15169,10
7983,27535,10
7983,11340,10
7983,923,10
7983,11773,10
7983,1542,9
7983,6976,9
7983,25033,9
7983,20785,9
7983,1540,9
7983,2573,9
7983,17085,9
7983,24960,8
7983,5751,8
7983,22689,8
7983,33124,8
7983,11314,8
7983,26837,8
7983,16043,8
7983,16042,8
7983,3392,7
7983,21989,7
7983,11550,7
7983,17090,7
7983,22944,7
7983,33113,7
7983,5231,7
7983,6992,7
7983,33121,7
7983,25220,7
7983,27289,7
7983,11590,6
7983,17213,6
7983,6948,6
7983,6122,6
7983,6971,6
7983,13005,6
7996,11305,3690
7996,11557,921
7996,33114,875
7996,11743,829
7996,30574,739
7996,6953,469
7996,22743,353
7996,32989,320
7996,1691,307
7996,27199,280
7996,6857,274
7996,5207,256
7996,6888,218
7996,17124,168
7996,19974,146
7996,9221,144
7996,8717,136
7996,26785,132
7996,7457,130
7996,16799,91
7996,6960,80
7996,11370,78
7996,22753,74
7996,17129,73
7996,18045,72
7996,17213,69
7996,33165,60
7996,3389,58
7996,20849,55
7996,20774,52
7996,26897,52
7996,6920,52
7996,6829,52
7996,22034,50
7996,3392,48
7996,33009,48
7996,16805,48
7996,6914,46
7996,14361,45
7996,24960,44
7996,29244,44
7996,30521,43
7996,19983,43
7996,3371,42
7996,15169,41
7996,2545,41
7996,6847,40
7996,21892,40
7996,33012,39
7996,22689,37
7996,26842,37
7996,25556,37
7996,25765,36
7996,10731,36
7996,29452,35
7996,6976,34
7996,17090,34
7996,1542,33
7996,2573,33
7996,30573,30
7996,32586,30
7996,2707,30
7996,11590,29
7996,5090,29
7996,2554,29
7996,6948,28
7996,1540,28
7996,11505,27
7996,11376,26
7996,30860,26
7996,2706,26
7996,2556,26
7996,25034,25
7996,3377,25
7996,17086,25
7996,9477,25
7996,22944,25
7996,6909,24
7996,7404,24
7996,26774,24
7996,33124,23
7996,6949,23
7996,20785,23
7996,26837,23
7996,5751,22
7996,6840,22
7996,21989,21
7996,27535,21
7996,11340,21
7996,25014,21
7996,10210,20
7996,3379,20
7996,1416,20
7996,19882,20
7996,11378,20
7996,2550,20
7996,11314,19
7996,7484,19
7996,11773,19
7996,13005,19
8073,30574,24025
8073,23605,1069
8073,6953,833
8073,6895,643
8073,6857,531
8073,6888,465
8073,11557,322
8073,6960,301
8073,17124,280
8073,11743,266
8073,11305,232
8073,17129,232
8073,6828,218
8073,23596,212
8073,8717,196
8073,6838,132
8073,15048,108
8073,12175,105
8073,7457,98
8073,6920,92
8073,32267,78
8073,6914,77
8073,6866,75
8073,6829,68
8073,5207,59
8073,22743,57
8073,6931,57
8073,6976,51
8073,17086,44
8073,23595,43
8073,23624,39
8073,16799,37
8073,6984,36
8073,26816,35
8073,15304,33
8073,18045,32
8073,7404,32
8073,6847,32
8073,10397,32
8073,17090,31
8073,11513,30
8073,25014,28
8073,6977,27
8073,17210,27
8073,9221,26
8073,27535,26
8073,12323,26
8073,10296,26
8073,10221,26
8073,17094,25
8073,20287,25
8073,7482,24
8073,33114,23
8073,12680,22
8073,22753,21
8073,1691,21
8073,24148,21
8073,30521,20
8073,20785,20
8073,26735,20
8073,24224,20
8073,21892,20
8073,6891,20
8073,28776,20
8073,25020,19
8073,20570,19
8073,98,19
8073,6841,18
8073,33165,17
8073,5161,17
8073,12395,17
8073,22689,16
8073,6909,16
8073,6905,16
8073,25033,16
8073,6843,16
8073,7484,16
8073,20547,16
8073,11542,16
8073,1026,16
8073,17113,15
8073,6836,15
8073,6995,15
8073,11372,15
8073,11497,14
8073,6973,14
8073,6886,14
8073,10404,14
8073,12663,14
8073,7483,14
8073,32989,13
8073,11505,13
8073,11221,13
8073,25034,13
8073,6949,13
8073,15285,13
8073,7725,13
8073,17103,13
8073,6959,13
8073,17085,13
8087,30574,8760
8087,11305,1629
8087,11557,339
8087,11152,267
8087,33114,224
8087,11743,194
8087,8717,145
8087,32989,119
8087,26138,119
8087,11148,111
8087,22743,88
8087,25799,82
8087,11162,77
8087,11159,63
8087,5207,58
8087,26785,56
8087,18886,46
8087,14361,46
8087,11370,43
8087,1642,37
8087,11151,35
8087,26054,33
8087,17213,31
8087,26897,29
8087,11161,29
8087,31701,28
8087,9221,25
8087,33009,24
8087,18045,24
8087,30521,24
8087,25798,24
8087,11590,21
8087,27412,21
8087,29452,19
8087,1659,19
8087,2580,18
8087,11156,17
8087,22753,16
8087,22689,16
8087,1499,16
8087,11150,16
8087,25804,16
8087,2104,15
8087,10197,15
8087,11643,15
8087,8922,15
8087,9684,15
8087,1691,14
8087,22034,14
8087,10210,14
8087,19524,14
8087,28525,14
8087,19590,14
8087,27403,13
8087,24960,12
8087,7852,12
8087,11141,12
8087,25151,11
8087,26842,11
8087,923,11
8087,1416,11
8087,28300,11
8087,11369,11
8087,20774,10
8087,11505,10
8087,6838,10
8087,9477,10
8087,11376,10
8087,8938,10
8087,11160,10
8087,11497,9
8087,20849,9
8087,25150,9
8087,11673,9
8087,27401,9
8087,11372,9
8087,24908,9
8087,33124,8
8087,27535,8
8087,30573,8
8087,32586,8
8087,11503,8
8087,25506,8
8087,9484,8
8087,25822,8
8087,22944,8
8087,487,8
8087,11658,8
8087,11340,7
8087,11314,7
8087,9886,7
8087,10093,7
8087,26837,7
8087,1654,7
8087,14821,7
8087,31702,7
8087,11165,7
8087,26048,7
8087,11154,7
8087,19591,7
8088,30574,4255
8088,11557,910
8088,31745,902
8088,31617,725
8088,22973,551
8088,8717,468
8088,11305,466
8088,11743,456
8088,14821,330
8088,33114,286
8088,31723,272
8088,26138,251
8088,32989,201
8088,22743,193
8088,29011,177
8088,5207,159
8088,1642,135
8088,26785,110
8088,22983,105
8088,18886,97
8088,18045,76
8088,26897,66
8088,11370,61
8088,11590,55
8088,9221,53
8088,24960,50
8088,26054,50
8088,17213,45
8088,1659,44
8088,10197,42
8088,3389,40
8088,2104,38
8088,9477,36
8088,29452,35
8088,28525,35
8088,31756,35
8088,26837,34
8088,22753,33
8088,30521,33
8088,22034,32
8088,27412,32
8088,8938,32
8088,3371,31
8088,11643,31
8088,9638,31
8088,32586,29
8088,19524,29
8088,25506,29
8088,28300,29
8088,8922,29
8088,25146,28
8088,3392,27
8088,22689,27
8088,25147,27
8088,10210,27
8088,1416,27
8088,26771,27
8088,11497,26
8088,15169,25
8088,27535,25
8088,25822,25
8088,10059,25
8088,10064,25
8088,26842,24
8088,11376,24
8088,25765,23
8088,33012,23
8088,20849,22
8088,28532,22
8088,25145,22
8088,33009,21
8088,31614,21
8088,4949,20
8088,13446,20
8088,24051,20
8088,8055,19
8088,31505,19
8088,22977,19
8088,22944,18
8088,31417,18
8088,11658,17
8088,20824,16
8088,27403,16
8088,8066,16
8088,20287,16
8088,28528,16
8088,19590,16
8088,1691,15
8088,20774,15
8088,25152,15
8088,9484,15
8088,5481,15
8088,11388,15
8088,31727,15
8088,32623,14
8088,21989,14
8088,18640,14
8088,12869,14
8088,1654,14
8088,31732,14
8172,30574,3605
8172,7778,428
8172,13561,277
8172,29010,87
8172,13547,83
8172,9080,79
8172,8717,73
8172,11557,63
8172,29005,49
8172,7746,49
8172,9084,45
8172,7806,34
8172,28999,31
8172,11743,28
8172,7739,17
8172,26837,15
8172,22743,14
8172,7784,14
8172,13568,12
8172,7836,12
8172,13528,11
8172,7843,9
8172,5207,8
8172,24995,8
8172,26771,8
8172,11590,7
8172,30639,7
8172,11305,6
8172,20774,6
8172,29001,6
8172,7797,6
8172,19287,6
8172,25152,5
8172,13597,5
8172,25093,5
8172,11517,5
8172,13583,5
8172,28992,5
8172,1691,4
8172,9221,4
8172,18045,4
8172,30521,4
8172,10197,4
8172,25822,4
8172,13588,4
8172,7743,4
8172,7807,4
8172,7747,4
8172,24960,3
8172,26785,3
8172,26897,3
8172,25147,3
8172,18054,3
8172,25149,3
8172,1540,3
8172,7654,3
8172,2056,3
8172,7824,3
8172,13564,3
8172,27176,3
8172,7858,3
8172,9097,3
8172,28994,3
8172,13550,3
8172,33114,2
8172,22753,2
8172,1128,2
8172,11497,2
8172,27535,2
8172,25153,2
8172,5444,2
8172,1642,2
8172,32586,2
8172,10210,2
8172,24999,2
8172,25148,2
8172,26740,2
8172,21274,2
8172,722,2
8172,855,2
8172,7760,2
8172,13599,2
8172,16979,2
8172,13552,2
8172,7776,2
8172,9096,2
8172,7805,2
8172,9507,2
8172,7752,2
8172,7860,2
8172,25097,2
8172,13551,2
8172,8794,2
8172,11469,2
8172,810,2
8172,13007,2
8172,12462,2
8172,13582,2
8172,12933,2
8172,13584,2
8253,30574,1625
8253,7457,723
8253,14487,658
8253,6953,561
8253,11743,467
8253,6857,379
8253,6888,338
8253,33114,313
8253,11557,279
8253,14467,260
8253,6828,254
8253,6895,236
8253,5207,227
8253,27199,219
8253,6838,202
8253,7404,167
8253,22743,164
8253,17124,151
8253,8717,145
8253,6960,140
8253,32989,128
8253,18413,125
8253,17678,117
8253,14552,114
8253,4605,102
8253,16799,97
8253,6829,93
8253,21689,85
8253,19974,81
8253,6920,77
8253,19733,76
8253,17129,72
8253,6914,67
8253,22753,58
8253,33165,55
8253,21457,55
8253,9221,54
8253,16805,54
8253,6847,52
8253,21466,49
8253,3611,40
8253,2277,38
8253,21773,38
8253,15169,37
8253,25034,37
8253,6909,34
8253,11221,33
8253,6597,33
8253,24960,32
8253,23673,32
8253,25014,31
8253,25033,31
8253,18367,30
8253,18415,30
8253,6905,29
8253,6977,29
8253,18045,28
8253,25020,28
8253,6949,28
8253,20785,27
8253,17090,26
8253,2104,24
8253,20774,24
8253,25765,24
8253,2271,24
8253,33150,24
8253,5161,24
8253,6837,24
8253,509,24
8253,18416,24
8253,6840,23
8253,6973,22
8253,6948,22
8253,19742,22
8253,25234,21
8253,20849,21
8253,21989,21
8253,3389,20
8253,33012,20
8253,3371,20
8253,7852,20
8253,6976,20
8253,6866,20
8253,12614,20
8253,22689,19
8253,4594,19
8253,25151,18
8253,6969,18
8253,21892,18
8253,6841,18
8253,6965,18
8253,27535,17
8253,11643,17
8253,2305,17
8253,5158,17
8253,5231,17
8253,1128,16
8253,11497,16
8253,17138,16
8253,10404,16
8296,30574,793
8296,8717,91
8296,14487,55
8296,7457,43
8296,6914,43
8296,6953,39
8296,11743,38
8296,14467,26
8296,18415,23
8296,25020,22
8296,27199,20
8296,22743,19
8296,6828,18
8296,6857,17
8296,19974,17
8296,6888,16
8296,3371,16
8296,14552,16
8296,33114,15
8296,5207,15
8296,25765,14
8296,3389,14
8296,17090,14
8296,6841,14
8296,1691,13
8296,30521,13
8296,18413,13
8296,32989,12
8296,25152,11
8296,21989,11
8296,5231,11
8296,9221,10
8296,6838,10
8296,2313,10
8296,7404,10
8296,6843,10
8296,1010,10
8296,19980,10
8296,25235,10
8296,11557,9
8296,6895,9
8296,17124,9
8296,33124,9
8296,11550,9
8296,6829,9
8296,6905,9
8296,25438,9
8296,26735,9
8296,15174,9
8296,17103,9
8296,7924,9
8296,17678,9
8296,22753,8
8296,6960,8
8296,16799,8
8296,27535,8
8296,2335,8
8296,25305,8
8296,6871,8
8296,2104,7
8296,1128,7
8296,22034,7
8296,6920,7
8296,22352,7
8296,6847,7
8296,12296,7
8296,14779,7
8296,21689,7
8296,23349,7
8296,25009,7
8296,25321,7
8296,17674,7
8296,3392,6
8296,20824,6
8296,17213,6
8296,17129,6
8296,1120,6
8296,27556,6
8296,11503,6
8296,10210,6
8296,3379,6
8296,5427,6
8296,12323,6
8296,19738,6
8296,5481,6
8296,14461,6
8296,6875,6
8296,32724,6
8296,17085,6
8296,2332,6
8296,32408,6
8296,5309,6
8296,25149,5
8296,3377,5
8296,18284,5
8296,24999,5
8296,4605,5
8296,751,5
8296,1291,5
8296,6941,5
8337,30574,22802
8337,7457,762
8337,8717,667
8337,14487,546
8337,6828,512
8337,6953,381
8337,11743,377
8337,11557,357
8337,6857,254
8337,6888,254
8337,14552,219
8337,19974,209
8337,17129,205
8337,6895,196
8337,4605,178
8337,6829,176
8337,6920,172
8337,14467,168
8337,17124,164
8337,7404,163
8337,25014,162
8337,6914,154
8337,27199,150
8337,5207,147
8337,18413,146
8337,19733,145
8337,22743,144
8337,33114,136
8337,25020,122
8337,6847,110
8337,6838,106
8337,6960,104
8337,11221,101
8337,6597,98
8337,25765,81
8337,32989,77
8337,22753,68
8337,15169,62
8337,17678,62
8337,11590,61
8337,9221,61
8337,6905,61
8337,25034,60
8337,2277,59
8337,26735,58
8337,17090,57
8337,20785,56
8337,6969,54
8337,25033,54
8337,24960,52
8337,25234,52
8337,3371,52
8337,3389,50
8337,22034,50
8337,6948,50
8337,17086,50
8337,10404,50
8337,2104,49
8337,16799,49
8337,25329,49
8337,33150,48
8337,18367,46
8337,6973,46
8337,25305,46
8337,6866,44
8337,32581,44
8337,3392,43
8337,25438,43
8337,21689,43
8337,509,43
8337,6949,42
8337,6837,41
8337,14779,40
8337,16805,39
8337,6843,38
8337,6836,38
8337,23673,38
8337,25151,37
8337,2313,37
8337,11643,37
8337,12323,37
8337,6841,37
8337,12614,36
8337,2305,36
8337,5158,36
8337,11240,36
8337,11497,35
8337,2271,35
8337,6891,35
8337,24964,34
8337,21989,34
8337,7423,34
8337,10397,34
8337,1691,33
8337,27535,33
8337,30573,33
8337,19742,33
8337,6902,33
8337,25152,32
8337,3611,32
8492,30574,724
8492,7116,251
8492,11743,213
8492,7077,147
8492,8717,105
8492,5207,46
8492,22743,36
8492,30358,36
8492,12484,34
8492,11557,33
8492,9221,30
8492,29076,27
8492,11305,26
8492,20939,22
8492,28341,17
8492,25690,16
8492,22753,15
8492,22034,15
8492,25647,15
8492,25685,14
8492,23276,14
8492,15169,13
8492,29011,12
8492,14821,12
8492,11166,11
8492,7203,10
8492,7094,10
8492,18045,9
8492,22973,8
8492,20849,8
8492,1642,8
8492,28384,8
8492,11763,8
8492,1659,7
8492,29083,6
8492,7158,6
8492,3389,5
8492,5090,5
8492,22689,5
8492,15626,5
8492,5180,5
8492,22944,5
8492,28380,5
8492,7183,5
8492,12478,5
8492,20774,4
8492,30521,4
8492,14764,4
8492,20989,4
8492,28300,4
8492,7112,4
8492,7202,4
8492,23277,4
8492,11590,3
8492,1691,3
8492,3371,3
8492,21989,3
8492,27535,3
8492,25011,3
8492,9886,3
8492,20994,3
8492,11503,3
8492,1416,3
8492,22344,3
8492,31557,3
8492,8344,3
8492,11818,3
8492,7165,3
8492,7166,3
8492,17886,3
8492,8055,2
8492,20781,2
8492,14064,2
8492,8067,2
8492,12948,2
8492,30672,2
8492,32586,2
8492,923,2
8492,10210,2
8492,3358,2
8492,20926,2
8492,19524,2
8492,28525,2
8492,25670,2
8492,13940,2
8492,13955,2
8492,12294,2
8492,30381,2
8492,5224,2
8492,15378,2
8492,14071,2
8492,7157,2
8492,22707,2
8492,1648,2
8492,25060,2
8492,13960,2
8492,7121,2
8492,13251,2
8492,7124,2
8492,3366,2
8600,30574,47823
8600,21689,3032
8600,8717,1397
8600,21773,1269
8600,32865,942
8600,17591,538
8600,25562,494
8600,15048,492
8600,11557,350
8600,22743,238
8600,13514,185
8600,5207,171
8600,15067,143
8600,18243,114
8600,10644,110
8600,10304,105
8600,22381,102
8600,9221,85
8600,18045,71
8600,12680,61
8600,10656,56
8600,22753,55
8600,1642,54
8600,5751,52
8600,24653,51
8600,21685,48
8600,32870,45
8600,20849,44
8600,1416,41
8600,10891,41
8600,22689,40
8600,29388,38
8600,27095,37
8600,30521,35
8600,17601,35
8600,17213,34
8600,32586,34
8600,30755,34
8600,7725,34
8600,11590,32
8600,10316,32
8600,15169,31
8600,611,31
8600,11643,31
8600,26735,30
8600,31505,29
8600,5328,28
8600,22545,27
8600,4949,27
8600,5951,26
8600,14927,25
8600,5105,24
8600,12954,23
8600,21766,23
8600,615,22
8600,10197,22
8600,17596,22
8600,1511,21
8600,5113,21
8600,10291,21
8600,20774,20
8600,27535,20
8600,14764,19
8600,24410,19
8600,14552,18
8600,12315,18
8600,617,18
8600,15060,18
8600,20159,18
8600,11743,17
8600,24407,17
8600,22556,17
8600,21710,17
8600,3392,16
8600,25506,16
8600,25822,16
8600,1668,16
8600,941,15
8600,15174,15
8600,25148,15
8600,30756,15
8600,5481,15
8600,32872,15
8600,25167,14
8600,25149,14
8600,9477,14
8600,12869,14
8600,1669,14
8600,20166,14
8600,21501,14
8600,25150,13
8600,22352,13
8600,19524,13
8600,27111,13
8600,12940,13
8600,30766,13
8600,22733,13
8600,25146,13
8600,25145,13
8600,32764,13
8647,30574,14219
8647,26837,1162
8647,26771,1065
8647,11743,422
8647,26894,251
8647,8717,229
8647,22743,183
8647,22529,151
8647,11557,147
8647,26785,138
8647,11305,133
8647,27199,118
8647,33114,93
8647,9221,81
8647,10600,79
8647,27398,74
8647,5207,70
8647,26897,64
8647,3389,52
8647,18045,47
8647,28235,47
8647,10611,45
8647,26816,43
8647,32989,42
8647,11370,39
8647,26842,38
8647,10210,37
8647,3392,34
8647,10197,34
8647,17213,33
8647,6257,31
8647,3371,30
8647,30521,30
8647,20774,27
8647,32130,25
8647,22753,24
8647,22034,24
8647,22545,24
8647,3358,23
8647,26884,23
