User-ID;ISBN;Book-Rating
6251;0307002101;0
6251;030701021X;0
6251;0307010309;0
6251;0307010856;0
6251;0307010945;0
6251;0307020460;0
6251;0307020908;0
6251;0307021742;0
6251;0307030717;0
6251;0307122379;8
6251;0307301400;0
6251;0307302024;0
6251;0307601900;0
6251;0307703398;0
6251;0307960374;10
6251;0307986241;0
6251;0307988384;0
6251;0312038208;0
6251;0312050631;0
6251;0312104952;0
6251;0312112629;10
6251;0312144504;0
6251;0312150601;0
6251;0312161271;0
6251;0312167989;0
6251;0312168675;0
6251;0312195516;0
6251;0312278586;0
6251;0312283709;0
6251;0312291639;0
6251;0312305060;0
6251;0312327188;9
6251;031242258X;0
6251;0312858787;0
6251;0312922728;0
6251;0312950586;10
6251;0312952716;8
6251;0312954468;0
6251;0312959966;0
6251;0312962606;0
6251;0312965478;0
6251;0312966091;9
6251;0312969228;0
6251;0312980140;7
6251;0312983271;0
6251;0316099813;0
6251;0316139289;7
6251;0316284955;0
6251;0316460842;9
6251;0316548189;9
6251;0316569321;8
6251;0316592382;0
6251;0316597058;0
6251;0316693294;0
6251;0316899984;0
6251;0316955191;0
6251;034530263X;0
6251;0345326342;8
6251;0345330455;7
6251;0345335236;9
6251;0345337662;0
6251;0345338545;0
6251;0345338588;0
6251;0345345185;0
6251;0345351525;0
6251;0345352491;0
6251;0345362497;0
6251;0345370775;0
6251;0345370805;0
6251;0345377702;0
6251;034538475X;0
6251;0345387651;0
6251;0345391810;0
6251;0345392825;8
6251;0345396936;0
6251;034540288X;0
6251;0345409876;0
6251;0345414462;0
6251;0345417623;0
6251;0345422473;0
6251;034542705X;0
6251;0345427637;0
6251;0345433017;0
6251;0345437829;0
6251;034543885X;0
6251;0345440145;7
6251;0345465083;0
6251;0373196466;0
6251;0373196490;0
6251;0373250185;0
6251;0373250290;0
6251;0374129983;0
6251;0374184232;0
6251;0374270325;0
6251;0374413312;0
6251;0374423075;0
6251;0374453071;0
6251;0374525234;8
6251;0374529035;0
6251;0375406182;0
6251;0375413634;0
6251;0375501371;0
6251;0375502025;0
6251;0375504613;7
6251;0375702903;0
6251;0375725784;4
6251;0375725849;0
6251;0375727345;6
6251;0375758585;0
6251;0375760628;0
6251;0375810838;10
6251;0375826688;0
6251;0380009471;10
6251;0380017199;10
6251;0380570009;0
6251;0380600129;10
6251;0380706725;9
6251;0380707799;0
6251;0380714752;0
6251;0380715899;7
6251;0380717018;0
6251;0380717085;10
6251;0380718340;0
6251;0380720477;0
6251;0380725231;0
6251;0380726289;0
6251;0380728249;0
6251;0380730138;0
6251;0380731398;8
6251;0380731851;0
6251;0380778726;0
6251;0380778785;0
6251;038078047X;7
6251;0380786761;0
6251;0380789035;7
6251;0380792737;8
6251;0380794012;0
6251;0380800780;0
6251;0380804557;0
6251;0380807343;8
6251;0380811804;0
6251;0380813815;10
6251;0380817624;0
6251;0380818973;0
6251;0385054580;0
6251;0385176228;10
6251;0385185596;0
6251;0385298293;0
6251;0385304854;0
6251;0385315511;0
6251;0385336780;0
6251;0385420161;0
6251;0385423977;0
6251;0385468628;10
6251;0385471432;0
6251;0385475721;0
6251;0385479565;0
6251;0385480539;0
6251;0385484518;7
6251;0385492081;0
6251;0385495641;0
6251;038550120X;0
6251;0385507836;0
6251;038550926X;0
6251;0385722435;0
6251;0393315592;0
6251;0393316041;0
6251;0394404289;10
6251;0394423291;0
6251;0394520939;0
6251;0394574745;0
6251;0394578074;0
6251;0394583256;0
6251;0394743180;0
6251;0394744543;0
6251;0394751043;0
6251;0394752910;0
6251;0394752937;0
6251;0394752996;8
6251;039480001X;10
6251;0394820371;10
6251;0394837037;10
6251;0394840704;0
6251;0394849558;0
6251;0394851455;0
6251;0394889568;9
6251;0394900014;0
6251;0395304482;10
6251;0395498589;10
6251;0395713730;10
6251;0395860296;0
6251;0395866502;0
6251;0399133453;0
6251;039913543X;0
6251;0399137734;0
6251;0399138250;0
6251;0399233881;10
6251;039923392X;10
6251;0399238786;9
6251;0399238794;9
6251;0399504877;0
6251;0425095517;10
6251;0425097722;0
6251;0425103285;10
6251;0425153061;9
6251;0425156745;0
6251;0425164101;0
6251;0425166422;0
6251;0425167054;10
6251;042517428X;0
6251;0425179613;0
6251;0425182908;0
6251;042518336X;0
6251;0425184226;0
6251;042519485X;8
6251;0435905554;0
6251;0439059658;0
6251;0439064872;0
6251;0439076668;0
6251;0439087171;10
6251;0439136350;10
6251;0439139597;10
6251;0439139600;0
6251;0439162521;8
6251;043916592X;0
6251;0439213614;0
6251;043935806X;9
6251;0439372941;0
6251;0439381282;0
6251;0439404916;0
6251;0439531640;0
6251;044020562X;0
6251;0440206154;7
6251;044021145X;0
6251;0440214424;0
6251;0440218101;0
6251;0440218535;0
6251;044022103X;0
6251;0440221471;0
6251;0440222656;7
6251;0440223253;0
6251;0440224675;6
6251;0440224705;0
6251;0440224764;0
6251;0440225299;0
6251;0440226198;0
6251;0440227828;0
6251;0440229510;0
6251;0440235057;0
6251;0440235162;0
6251;0440241162;0
6251;0440322049;0
6251;0440400597;9
6251;0440401038;0
6251;0440404193;0
6251;0440409683;0
6251;0440412234;0
6251;0440414806;0
6251;0440430712;10
6251;0440486971;0
6251;0440487617;10
6251;0440495563;0
6251;0440498058;10
6251;0440574862;0
6251;0440944597;0
6251;0440952522;9
6251;0440980429;0
6251;0440998050;10
6251;0441003257;10
6251;0441005489;0
6251;0441007368;0
6251;044100751X;0
6251;0441007554;0
6251;0441359175;0
6251;0441783589;0
6251;0445205377;10
6251;0445408502;0
6251;0446341339;0
6251;0446343455;9
6251;0446351709;0
6251;0446364800;0
6251;0446391301;0
6251;0446393746;0
6251;0446519804;0
6251;0446522570;0
6251;044652705X;0
6251;0446532231;10
6251;0446600253;0
6251;0446604658;0
6251;0446604666;0
6251;0446606243;0
6251;0446608041;0
6251;0446609307;0
6251;0446610399;0
6251;0446610798;0
6251;0446611328;7
6251;044661193X;0
6251;0446672211;0
6251;0446674249;0
6251;0446675504;10
6251;0448343606;0
6251;0449130320;0
6251;0449211827;0
6251;0449212602;0
6251;0449218228;0
6251;0449221490;0
6251;0449221504;0
6251;0449223345;0
6251;0449223833;0
6251;0449702545;0
6251;0449702766;10
6251;0449908798;0
6251;044990928X;0
6251;0449912744;0
6251;0451163443;0
6251;0451167872;0
6251;0451173392;0
6251;0451174976;0
6251;0451182960;0
6251;0451183665;0
6251;0451184963;0
6251;0451188454;0
6251;0451191986;0
6251;0451196813;0
6251;0451196856;0
6251;0451197003;0
6251;0451197143;0
6251;0451199634;8
6251;0451203895;0
6251;0451206363;0
6251;045120834X;0
6251;0451210727;0
6251;0451458753;0
6251;0451523040;0
6251;0451523369;0
6251;0451528212;0
6251;0451528417;0
6251;0451821971;9
6251;0452265169;0
6251;0452266637;0
6251;0452267072;0
6251;0452274583;0
6251;0452279690;0
6251;0452281679;0
6251;0452282276;0
6251;0452283086;0
6251;0452283868;0
6251;0486268756;0
6251;0486270645;0
6251;0515123498;0
6251;0515128872;0
6251;0515134457;0
6251;0515134511;0
6251;0517092816;0
6251;0517093650;9
6251;0517149257;10
6251;0517556278;0
6251;0517881225;9
6251;0525246606;0
6251;0525934197;0
6251;0525934960;9
6251;0525936327;0
6251;0525938346;0
6251;0525938850;0
6251;0525947647;0
6251;0553150979;0
6251;0553151657;10
6251;0553205803;0
6251;0553209124;0
6251;0553210092;7
6251;0553239759;0
6251;0553251996;0
6251;0553260111;0
6251;0553263579;0
6251;0553269674;0
6251;0553271105;0
6251;0553272535;0
6251;0553273353;0
6251;0553274325;10
6251;0553274422;0
6251;0553277243;0
6251;0553277472;0
6251;0553280589;0
6251;0553282476;0
6251;0553287575;0
6251;055328942X;0
6251;0553342762;7
6251;0553377884;0
6251;0553542524;0
6251;0553560077;0
6251;0553560247;7
6251;0553560468;5
6251;0553562835;0
6251;0553572350;0
6251;0553572997;0
6251;0553573136;0
6251;0553574086;0
6251;0553574639;0
6251;0553574663;0
6251;0553574671;0
6251;0553577565;0
6251;0553578308;0
6251;0553580078;0
6251;0553580256;0
6251;0553580930;0
6251;0553586122;0
6251;0590010891;0
6251;0590203061;0
6251;0590213113;0
6251;059029069X;0
6251;059030271X;0
6251;0590334271;0
6251;0590341952;0
6251;059035342X;0
6251;0590406205;10
6251;0590411853;0
6251;0590436902;9
6251;0590458981;0
6251;0590462245;0
6251;0590464639;0
6251;0590629786;0
6251;0590630954;10
6251;0590649191;0
6251;0590689908;0
6251;0590738720;0
6251;0590758039;9
6251;0590762613;0
6251;0590819755;0
6251;0590981811;0
6251;0609601032;0
6251;0609608444;0
6251;0609610597;3
6251;0618033874;0
6251;0618043012;10
6251;0618145591;0
6251;0618164723;7
6251;0618173870;0
6251;0670030643;0
6251;0670031208;0
6251;0670825379;0
6251;0670826472;0
6251;0670868434;8
6251;0670874914;10
6251;067087762X;0
6251;0670880728;0
6251;067088300X;0
6251;067088796X;0
6251;0670894370;0
6251;0670894605;8
6251;0671000721;0
6251;0671001795;0
6251;0671008978;0
6251;0671021001;0
6251;0671026674;0
6251;0671038184;0
6251;0671041444;0
6251;0671042556;0
6251;0671042572;0
6251;0671204971;10
6251;067150987X;10
6251;0671510053;0
6251;0671521012;0
6251;0671521500;0
6251;0671522663;0
6251;0671563076;0
6251;0671625837;10
6251;0671660632;10
6251;0671683829;6
6251;0671726730;0
6251;0671775464;0
6251;067179342X;0
6251;0671871390;0
6251;0671872648;0
6251;067187893X;10
6251;0671892614;0
6251;0671894455;0
6251;067697113X;0
6251;0679006826;0
6251;0679402292;0
6251;0679411089;10
6251;0679412956;0
6251;0679420231;0
6251;067943979X;0
6251;0679444815;0
6251;0679448594;0
6251;067944999X;0
6251;0679451145;0
6251;0679454446;8
6251;0679454489;0
6251;0679454756;0
6251;0679457313;0
6251;0679720227;0
6251;0679721886;0
6251;0679727299;0
6251;0679729798;0
6251;0679731148;7
6251;0679734406;0
6251;067973743X;0
6251;0679744398;0
6251;0679745203;0
6251;0679751319;0
6251;067976397X;0
6251;067976402X;8
6251;0679768521;0
6251;0679769781;8
6251;0679781277;0
6251;0679833692;0
6251;0684174715;0
6251;0684815990;0
6251;0684818701;10
6251;0684824728;0
6251;0684829223;0
6251;068484267X;8
6251;0684844001;0
6251;0684852756;0
6251;0684853523;0
6251;0684853701;0
6251;0684853779;0
6251;0684859769;0
6251;0684859777;8
6251;0684863871;8
6251;0684867672;7
6251;0684870673;0
6251;0688046266;0
6251;0688106390;8
6251;0688108059;8
6251;0688113133;0
6251;0688120202;0
6251;0688149790;7
6251;0688156142;0
6251;0689304374;10
6251;0689804520;0
6251;0689818769;0
6251;0689821719;0
6251;0689846258;0
6251;0689866976;9
6251;069401110X;0
6251;0696010976;6
6251;0702220957;0
6251;0711919518;10
6251;0717264726;0
6251;0717284840;0
6251;0717288234;0
6251;0736401954;0
6251;0738861618;0
6251;0739431765;0
6251;0740713957;0
6251;0740718770;9
6251;0743211227;0
6251;0743224574;0
6251;0743225325;0
6251;0743225961;0
6251;0743244427;0
6251;0743418174;0
6251;0743442911;0
6251;0743458311;0
6251;0743466527;0
6251;0757300618;0
6251;0760700761;10
6251;076110481X;9
6251;0761106332;8
6251;0761121323;9
6251;0761125493;9
6251;0762400072;8
6251;0763611999;0
6251;0763615676;0
6251;0764227890;0
6251;0764550349;0
6251;0767900316;9
6251;0767903382;0
6251;0767903617;7
6251;076790849X;0
6251;0767916220;0
6251;0785813640;7
6251;0786000821;0
6251;0786704608;0
6251;0786814934;0
6251;0786817070;8
6251;0786817089;0
6251;0786843381;0
6251;0786862343;0
6251;0786863153;0
6251;0786866276;0
6251;0786867647;0
6251;0786868015;0
6251;0786868104;0
6251;0786868619;0
6251;0786868716;0
6251;0786869216;10
6251;0786882506;7
6251;0786885416;0
6251;0786885688;8
6251;0802115454;0
6251;0803709773;0
6251;080410526X;0
6251;0804105820;0
6251;0804106304;0
6251;080410753X;0
6251;080411109X;0
6251;0804114986;0
6251;0804115613;0
6251;0804118906;0
6251;080411935X;0
6251;0804816255;0
6251;0805002545;8
6251;0805061835;0
6251;0805063889;0
6251;0805063897;0
6251;080506995X;0
6251;0805401539;0
6251;0807014133;0
6251;0807083054;9
6251;0807563277;0
6251;0809117541;10
6251;0809232057;0
6251;0809276984;0
6251;081120068X;0
6251;0811801802;0
6251;0811814165;0
6251;0812512766;0
6251;0812521021;0
6251;0812550706;0
6251;0812550757;0
6251;0812570944;0
6251;0812589041;0
6251;0812923634;0
6251;081297106X;0
6251;0813511690;9
6251;0816704317;7
6251;0816714584;0
6251;0816770050;0
6251;082177512X;0
6251;0822315890;0
6251;0824813928;0
6251;0824816285;0
6251;0836217268;0
6251;0836218353;10
6251;0836218655;10
6251;0836218817;0
6251;0836220676;0
6251;0836220730;10
6251;0836220986;10
6251;0836230671;0
6251;0836236637;0
6251;0849906873;0
6251;0849908280;0
6251;0849934176;0
6251;0849937019;0
6251;0864113676;9
6251;0864114680;9
6251;0865470545;0
6251;0865476268;0
6251;0868614726;0
6251;0870679546;8
6251;0871134942;0
6251;0871135809;0
6251;0871566230;0
6251;0874779901;0
6251;0874832772;0
6251;087754042X;0
6251;0877796130;8
6251;0877845824;0
6251;0879236671;0
6251;0880291230;10
6251;0881337269;0
6251;088138044X;9
6251;0881441791;0
6251;0882681265;0
6251;0884046818;0
6251;0886774616;0
6251;0889104999;0
6251;0890876797;8
6251;0894802046;8
6251;0894803921;8
6251;0894805770;0
6251;0894861611;0
6251;0896103145;8
6251;0898151899;10
6251;0899198546;0
6251;0910043590;7
6251;0912656506;5
6251;0913589357;0
6251;0916291456;7
6251;0930117018;0
6251;093049248X;0
6251;0930878450;10
6251;0934257507;0
6251;0935180915;0
6251;093914994X;0
6251;0943233828;0
6251;0945397542;0
6251;0962307203;7
6251;0964335905;9
6251;0965046175;10
6251;0965574911;0
6251;0967418305;10
6251;0970159404;0
6251;0971880107;0
6251;1400031354;0
6251;1400031362;0
6251;140003180X;0
6251;1400032717;10
6251;1400034779;0
6251;1400045088;10
6251;1401300014;0
6251;1551520559;6
6251;1551667215;0
6251;1551668459;0
6251;1555910807;0
6251;1555913458;9
6251;1556701799;10
6251;1557044791;0
6251;1558531025;0
6251;1558538445;0
6251;1559720093;0
6251;1561633259;7
6251;1561792535;0
6251;1563051729;10
6251;1563052377;8
6251;1563053462;7
6251;1564020703;10
6251;156402976X;10
6251;156619945X;10
6251;1566471575;8
6251;1566473209;0
6251;1566475252;0
6251;1566475961;0
6251;1566911605;10
6251;1569248281;10
6251;1570649669;0
6251;1570824304;0
6251;1573060194;6
6251;1573060313;0
6251;1573061565;0
6251;1573061727;0
6251;1573220825;0
6251;1573221937;0
6251;157322202X;0
6251;1573222453;0
6251;1573226254;0
6251;1573227749;0
6251;1573229571;0
6251;1573229628;0
6251;1573241180;0
6251;1573420387;8
6251;1574780255;7
6251;1575665816;0
6251;1578400600;0
6251;1578400619;0
6251;1578401860;0
6251;1579590225;9
6251;1592980414;0
6251;1844261085;0
6251;185702575X;0
6251;1859674801;7
6251;1880238667;0
6251;1880985020;7
6251;1885167504;0
6251;188521135X;9
6251;188712876X;8
6251;1888363363;8
6251;1890132322;10
6251;1931686408;0
6251;780396000000;0
6251;952991900X;0
6252;0552143774;10
6253;0671028367;9
6253;0752837680;4
6254;0842342702;10
6258;0450042685;0
6259;0886193540;7
6261;0142004278;8
6263;0451192036;8
6264;01402.5448X;10
6265;031021758X;7
6265;0310217598;5
6265;1568654782;8
6268;3499228976;6
6273;880431463X;8
6273;8804413476;7
6273;8804419164;7
6273;880444441X;6
6273;8804501596;6
6273;8807810786;6
6273;8807811987;7
6273;8807812061;8
6273;8817853747;0
6273;8817872091;6
6273;8845226573;8
6273;884590184X;8
6274;0140434186;8
6274;0141182458;5
6274;8817125261;8
6274;8881111578;7
6276;0595002056;10
6276;0595140459;10
6276;0913559482;10
6277;8878197297;0
6280;0060932147;5
6280;0060936231;5
6280;0140153195;5
6280;0151008116;9
6280;0374148570;0
6280;0375700668;0
6280;0517189186;0
6280;0553278223;9
6280;063403541X;5
6280;0684859335;0
6280;0743204239;0
6280;1590862910;9
6280;2266131516;9
6280;2742739351;0
6280;8401010918;0
6280;8401427568;7
6280;8420603775;0
6280;8420633127;7
6280;8420633135;5
6280;8422655500;0
6280;8422697890;6
6280;8426413099;5
6280;8433914553;0
6280;8435015963;6
6280;8467202335;7
6280;8481303941;0
6280;8483270005;9
6280;8489669597;9
6280;848966966X;5
6280;8489669961;5
6280;950511673X;0
6280;9681336089;8
6280;9687723017;9
6281;0192833863;0
6282;3442728002;8
6282;3596504295;5
6284;9722110667;7
6284;9722904469;0
6284;9724111989;4
6284;972575235X;0
6284;9728632320;9
6285;0312951647;6
6285;0380977702;0
6285;067931041X;7
6285;067976402X;0
6285;0770428509;7
6285;0805041508;8
6289;096774590X;10
6295;8817106259;8
6298;0446531480;8
6299;0140621199;0
6299;3442353971;0
6299;3596280141;0
6302;0451207645;5
6303;9722408216;0
6306;0316666343;0
6307;0316092738;0
6308;0452282829;8
6312;0743428188;8
6313;8433914871;8
6313;9686285636;0
6318;0061000078;0
6318;0441694543;0
6318;044640344X;0
6318;0446605581;0
6318;0449000869;0
6318;0590598856;0
6318;0671042858;6
6318;0671670689;0
6318;1572972181;0
6323;0020447019;0
6323;0060152583;7
6323;0060914289;7
6323;0060916559;0
6323;0061009881;0
6323;0061030643;0
6323;0061044393;0
6323;0061091561;0
6323;0061093491;0
6323;0061093920;0
6323;0061097489;0
6323;0066210690;0
6323;0070590826;0
6323;0151003580;0
6323;0312143648;0
6323;0312169345;0
6323;0312253974;6
6323;0312264143;2
6323;0312979533;0
6323;0312983387;5
6323;0312983603;5
6323;0312983654;5
6323;0316096199;0
6323;0316569321;0
6323;0316693286;0
6323;0316693294;0
6323;0316693324;0
6323;0316693863;0
6323;0345311396;0
6323;0345313860;6
6323;0345334019;0
6323;0345337662;0
6323;0345351525;0
6323;0345366395;0
6323;0345375351;3
6323;0345380371;0
6323;034538184X;0
6323;034538475X;0
6323;0345389409;0
6323;0345391330;0
6323;0345394267;0
6323;0345395069;2
6323;0345404785;0
6323;0345418832;0
6323;0345423135;0
6323;0345427637;0
6323;0374281947;0
6323;0375704892;0
6323;0375707093;0
6323;0375709045;3
6323;037571412X;0
6323;0380710218;3
6323;0380711877;0
6323;0380714868;0
6323;0380717018;1
6323;0380724987;0
6323;0380728168;0
6323;0380728265;0
6323;0380730820;5
6323;0380790432;1
6323;0380794772;8
6323;0380974282;0
6323;0385242395;0
6323;038530000X;0
6323;0385315511;5
6323;0385420951;0
6323;0385424728;6
6323;0385468520;0
6323;0385472951;0
6323;0385480385;0
6323;0385488424;8
6323;0399132066;0
6323;0399138684;0
6323;0399139710;0
6323;0399142282;0
6323;0399142851;0
6323;0399143807;2
6323;0399143947;0
6323;0399144927;0
6323;0399145087;0
6323;0399145850;0
6323;0399146245;2
6323;0399146253;0
6323;0399146504;0
6323;0425104346;0
6323;0425130746;0
6323;042514545X;0
6323;0425148343;7
6323;0425156729;0
6323;0425158608;0
6323;0425160920;0
6323;0425163385;7
6323;042516988X;0
6323;0425173305;8
6323;0425173631;0
6323;0440164842;0
6323;0440211263;9
6323;0440213290;0
6323;0440213525;6
6323;0440220793;0
6323;0440221048;0
6323;0440222818;0
6323;0440236169;2
6323;0440237513;4
6323;0446365505;0
6323;0446403237;2
6323;0446515868;0
6323;0446523186;0
6323;0446527912;1
6323;0446601241;8
6323;0446604062;0
6323;0446604232;0
6323;0446610798;0
6323;0446667900;7
6323;0449224392;0
6323;0449908453;0
6323;0449909360;0
6323;0451180054;0
6323;0451184718;0
6323;0451184726;0
6323;0451191951;0
6323;0451197429;0
6323;0451199650;0
6323;0451206460;0
6323;0451404270;0
6323;0451409485;6
6323;0515117552;0
6323;0515121282;6
6323;0515124796;0
6323;0515126489;0
6323;0517084791;5
6323;0517702134;0
6323;0525939695;0
6323;0553092650;7
6323;0553096834;0
6323;0553099590;0
6323;0553100009;1
6323;0553102133;0
6323;0553102346;7
6323;0553102354;0
6323;0553106341;0
6323;0553140175;0
6323;0553264680;7
6323;0553275100;5
6323;0553284789;6
6323;0553285343;9
6323;0553298836;0
6323;0553568779;0
6323;0553569031;0
6323;055356966X;0
6323;0553571702;2
6323;0553571885;0
6323;0553574663;0
6323;0553574671;0
6323;0553575260;0
6323;0553575945;9
6323;0553578774;5
6323;055357924X;0
6323;0553579606;0
6323;0553581481;1
6323;0609600567;0
6323;0671003364;0
6323;0671004549;0
6323;0671011375;6
6323;0671042742;0
6323;0671694170;0
6323;0671695843;5
6323;0671708104;5
6323;0671708120;6
6323;0671758896;0
6323;0671793489;0
6323;0671864173;0
6323;0671867083;0
6323;0671867113;0
6323;0671875817;0
6323;0671898744;7
6323;0671898752;0
6323;0671898779;0
6323;0679417796;0
6323;0679429883;0
6323;0679429891;0
6323;0679450408;4
6323;0679459596;0
6323;067945960X;0
6323;0679751319;0
6323;0679753117;6
6323;0679753826;0
6323;0679762051;6
6323;0684193957;1
6323;0684196778;0
6323;068480297X;0
6323;0684803968;0
6323;0684837765;0
6323;0684852225;7
6323;0743201957;10
6323;0762102519;0
6323;0767905938;0
6323;0786860472;0
6323;0786881011;0
6323;0804106304;0
6323;0805036377;5
6323;0805056645;8
6323;0805208488;0
6323;0807070971;0
6323;0812568672;0
6323;0812571991;0
6323;0812590554;0
6323;0821765957;0
6323;0836261313;0
6323;0871132389;0
6323;0892964111;0
6323;0892965711;0
6323;0892965835;0
6323;0892966505;0
6323;0892967048;5
6323;1556114753;0
6323;1563524317;8
6324;3499233312;0
6325;9727474381;5
6330;0006512666;2
6330;0044402449;0
6330;0060932171;0
6330;0099273594;5
6330;0099831104;4
6330;0140040021;0
6330;0140431020;6
6330;0140620508;3
6330;0241141095;0
6330;0273622218;7
6330;0330480774;5
6330;0340766638;5
6330;0380977788;0
6330;0416469604;0
6330;0450547434;0
6330;0671743058;0
6330;0749418222;0
6330;0749425628;7
6330;0751530328;7
6330;0786886463;4
6330;0860680649;0
6330;1841120685;10
6330;1895565545;0
6332;2253098183;10
6333;0064407667;6
6333;0142001740;0
6333;0156013126;7
6333;0312997159;0
6333;0380716542;0
6333;0380717581;0
6333;0380721643;7
6333;0380788632;0
6333;0380788640;0
6333;0380798573;5
6333;0425083837;0
6333;0425135721;0
6333;0425176037;7
6333;0425183750;6
6333;0440209986;0
6333;0445408502;0
6333;0446610941;0
6333;0449223132;0
6333;0452282268;7
6333;0515090654;0
6333;0515130540;0
6333;0553270486;0
6333;0553279378;0
6333;0553292722;0
6333;0684826143;0
6333;0786867787;7
6333;0786890061;6
6333;1551666987;0
6336;0060175400;6
6336;0307001253;0
6336;0590484133;0
6336;0679429220;0
6336;067982412X;8
6337;0099740915;0
6337;1862076014;6
6338;0373226918;6
6338;0373227272;0
6338;0373872410;0
6338;0671550578;0
6338;0671550764;9
6338;0743400526;9
6339;0590897985;8
6345;0061054143;9
6345;0064420485;5
6345;0140111891;0
6345;0312954115;5
6345;0330267388;10
6345;0345354621;0
6345;0345378482;9
6345;0380773066;0
6345;0446602299;7
6345;0449220893;0
6345;0451183665;10
6345;0451511328;0
6345;0590939351;5
6345;0671041789;0
6345;0671441515;0
6345;0671442686;9
6345;0671461494;0
6345;0671525808;0
6345;0671680080;0
6345;0671684027;8
6345;0671701304;9
6345;0671742493;9
6345;0743418174;0
6345;0761118691;9
6345;0812516214;8
6345;0867211725;0
6345;1558744150;0
6345;156305700X;9
6347;0140140352;5
6347;0446391301;0
6347;0446605239;7
6347;078688214X;10
6347;1853260045;9
6347;1853262714;8
6348;0440241073;8
6349;0060928336;8
6349;0743233026;0
6356;3442720117;0
6356;3442722403;0
6356;3499422697;0
6356;349942357X;0
6357;0140621873;0
6357;1573229083;0
6360;0000000000;0
6360;0553260111;0
6360;8401460166;0
6360;8420646032;0
6360;8422616467;8
6360;8423333213;0
6360;8440200218;0
6360;8495501090;9
6360;8495501198;8
6363;0060119071;8
6364;0068596022;0
6364;0312123337;10
6364;0449911462;10
6364;0875963234;0
6364;0931580587;10
6364;0965603695;10
6365;0066620732;8
6366;0440417449;10
6366;0525446052;10
6366;0613282728;10
6366;0671727796;0
6366;0802130119;5
6366;0936896787;9
6366;1400000408;7
6366;1583670955;7
6366;1841721522;7
6366;1853262390;10
6366;8408042467;5
6366;8420611387;5
6366;8422697351;5
6366;8425333296;0
6366;8433925180;8
6366;8472236994;3
6366;8474763363;5
6366;8478444211;0
6366;847888498X;7
6366;8483069504;6
6366;8483101610;6
6366;8484504336;5
6366;8495002175;0
6366;970651452X;0
6366;B00005BBW4;0
6366;B00007L4MJ;0
6367;0440224705;8
6368;0156027321;0
6368;0312291639;0
6368;0312955731;0
6368;0312983867;10
6368;0312990456;0
6368;0345459202;0
6368;045120994X;7
6368;0767907817;0
6376;0553205803;10
6382;0553541633;0
6389;0060987561;0
6389;O42516313X;5
6389;O451160533;6
6389;O553375067;8
6392;067976402X;10
6392;0684800713;0
6394;0062500260;0
6394;0156027321;0
6394;1566840287;7
6397;0671577727;9
6398;0345304659;8
6398;0345344464;7
6398;0374115540;0
6398;0380793229;0
6398;0385720920;0
6398;0451203895;6
6398;0609610597;4
6398;0671718436;0
6398;0762403004;7
6398;0786888083;6
6400;0684163268;9
6401;0316781142;4
6401;0380716542;0
6401;0446524131;0
6401;0446612626;5
6401;0515127833;0
6401;0671004540;0
6401;0743439740;0
6401;0754101495;0
6401;0786867329;6
6401;1400031346;0
6401;1565076613;5
6402;0609801279;0
6403;0059035342;0
6410;3257230915;7
6411;2035877393;7
6411;2070374874;8
6411;2290301531;6
6415;0060008024;8
6421;051511264X;0
6424;0425052028;6
6424;0515111279;0
6424;0743230051;7
6426;0330491199;0
6431;0060193395;9
6431;0345389417;0
6431;0373217242;6
6431;0373217250;0
6431;0373471564;0
6431;0373471599;0
6431;0373471645;0
6431;0373484380;0
6431;0373484518;0
6431;037370870X;0
6431;0373708726;0
6431;0373709307;0
6431;0373709323;6
6431;0373709331;0
6431;0373709870;0
6431;037371002X;0
6431;0373710054;0
6431;0373710062;5
6431;0373710070;0
6431;0373710186;0
6431;0373710194;0
6431;0373710208;0
6431;0373710216;0
6431;0373710240;0
6431;0373710259;0
6431;0373710267;0
6431;0373710275;0
6431;0373710283;0
6431;0373710291;0
6431;037371033X;0
6431;0373710348;0
6431;0373710356;0
6431;0373825013;0
6431;0373834748;0
6431;0373834756;5
6431;0399526609;0
6431;0425116840;0
6431;0425144372;9
6431;0425147584;0
6431;0439064864;10
6431;0439136350;10
6431;0439139597;10
6431;043935806X;10
6431;0446363669;8
6431;0446602612;0
6431;0451177037;0
6431;0451406079;0
6431;0553579754;0
6431;0590353403;10
6431;0684853523;8
6431;0782141676;5
6431;0795151314;6
6431;0940863332;6
6431;0971880107;4
6431;1565924975;5
6431;1566190541;6
6432;0060675357;0
6432;0151002444;0
6432;0312152000;0
6432;0312864663;0
6432;0345302575;0
6432;0345339495;7
6432;0345386868;0
6432;0345404319;0
6432;0380752891;0
6432;0440918022;0
6432;0452283442;0
6432;0671014021;0
6432;0671525433;4
6432;0671682830;0
6432;0671721887;0
6432;0688086888;0
6432;0812510488;0
6432;081254949X;0
6432;0812571231;5
6432;0886773520;0
6432;0886774012;0
6432;0886774268;0
6432;1853260274;7
6436;0345441494;8
6440;8420636282;9
6443;0609609017;8
6445;2020326450;7
6445;2253041939;7
6450;0140140352;10
6450;0140248943;0
6450;0571057063;10
6450;0670887315;9
6450;0671015583;0
6450;0671510053;0
6450;074939420X;0
6450;1894770099;0
6452;0452282829;5
6456;0425098451;10
6460;0061095540;0
6460;0373834756;10
6460;0553572245;0
6460;0671664921;0
6460;0804105138;9
6460;0938665650;9
6460;1568652895;0
6462;0786885912;8
6466;0425104052;7
